A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,Class
0.56117071,0.147275697,0.54393389,0.815227215,0.330536501,0.101764708,0.54707437,0.995366536,0.646018308,0.801552954,0.107704972,0.614581998,0.475146365,0.065050674,0.398010892,0.68582739,0.500669003,C
0.650688708,0.238363163,0.395239509,0.43718897,0.483595319,0.693277713,0.542853348,0.128715638,0.775678989,0.986459715,0.96664811,0.167106005,0.617729918,0.243922187,0.119019236,0.933287757,0.57017425,C
0.05265924,0.135574265,0.43949975,0.647340192,0.187261971,0.27837366,0.1294131,0.78710736,0.572413055,0.128013202,0.077722028,0.579975333,0.378807678,0.573326226,0.939311745,0.2286881,0.473511092,E
0.40750909,0.985011364,0.155112804,0.910371147,0.513919719,0.562766529,0.32952864,0.468077075,0.801143792,0.84513351,0.329853431,0.040111399,0.949808768,0.161110495,0.443753386,0.047131802,0.325163596,C
0.12857818,0.885785207,0.785493465,0.845908047,0.746920522,0.104106516,0.765358159,0.150482746,0.294889743,0.767712649,0.009963862,0.907185827,0.45844787,0.246645288,0.140967269,0.268309966,0.014659433,D
0.040048824,0.381995208,0.156760616,0.594227161,0.608405094,0.778464647,0.246755457,0.185510737,0.721922221,0.706653086,0.155919448,0.448566128,0.310055551,0.430842152,0.071935492,0.480318588,0.26064155,E
0.857798873,0.621198246,0.223711423,0.192594893,0.681457335,0.088123651,0.084136593,0.584083477,0.479045262,0.15867377,0.663492867,0.971655952,0.013561744,0.659124815,0.896996864,0.676289179,0.108964653,D
0.860431969,0.625615677,0.552738016,0.370636744,0.583666203,0.379882559,0.995251053,0.815232621,0.614772273,0.483133739,0.05884876,0.084873725,0.522919193,0.661223368,0.90701711,0.191144996,0.528065421,B
0.587124061,0.919823812,0.453199585,0.42252459,0.832295449,0.074582083,0.417137354,0.89781673,0.280401423,0.356543186,0.62468753,0.375545729,0.361377543,0.317867145,0.823886055,0.228084029,0.381680129,C
0.824911029,0.528806827,0.4798803,0.926695853,0.205028637,0.220271133,0.544970133,0.247047227,0.01299052,0.828524576,0.988629763,0.953124903,0.475274821,0.392638458,0.16274587,0.028154035,0.963106224,C
0.613674091,0.276775377,0.622335724,0.124715945,0.598098881,0.40563913,0.544090457,0.207261263,0.932668082,0.173273856,0.582680405,0.956783776,0.228658796,0.971050314,0.285407322,0.303386869,0.752171045,C
0.54342756,0.679434999,0.021543944,0.26471175,0.542089716,0.26407221,0.238604861,0.051572424,0.489948235,0.52951781,0.988638262,0.815391602,0.06918784,0.675177475,0.511066281,0.99928207,0.557639478,C
0.40571796,0.944809567,0.319268129,0.097614957,0.365648796,0.178142547,0.786030945,0.012732786,0.351779425,0.162388181,0.67170294,0.709488026,0.622852953,0.595436001,0.299239768,0.126640056,0.561259516,D
0.91579814,0.897159723,0.74308638,0.59859221,0.790773032,0.616971835,0.992263354,0.564021937,0.988097034,0.220062658,0.681305795,0.90031841,0.239658973,0.828502332,0.129931869,0.850935541,0.337654954,A
0.989080457,0.884979193,0.034143749,0.715279293,0.204438208,0.167053302,0.169549925,0.42726748,0.187061587,0.353449575,0.137342455,0.423925696,0.250942792,0.335376558,0.196868527,0.143761289,0.929911412,E
0.336654271,0.311415098,0.808390815,0.909809116,0.372781975,0.024876423,0.890415134,0.23208053,0.374423789,0.526910361,0.816509026,0.849764636,0.411780469,0.285124254,0.498333815,0.591829439,0.627860919,C
0.691561542,0.827235016,0.336054942,0.631603209,0.410629593,0.313367261,0.344244835,0.280883921,0.689301175,0.564007408,0.760781148,0.166289575,0.816745077,0.516114038,0.950475137,0.459425825,0.827270218,B
0.50494861,0.151544644,0.911460726,0.004257413,0.943861048,0.601804462,0.814585691,0.50757564,0.062588392,0.724641912,0.227723036,0.194476997,0.713797969,0.71477094,0.574266164,0.595894369,0.830932112,B
0.524586332,0.107715807,0.905284752,0.837699893,0.59015766,0.254426765,0.852052061,0.042488872,0.227093037,0.204437293,0.735607658,0.257430968,0.298839079,0.712731613,0.984609431,0.731107039,0.017444078,C
0.869108713,0.588016075,0.792037354,0.154816837,0.520875434,0.470848035,0.872213023,0.597658865,0.391641096,0.125871469,0.75021954,0.956801872,0.338152081,0.75169406,0.343810689,0.718206273,0.997584834,A
0.414911197,0.403793707,0.57829028,0.951113745,0.252524214,0.552179053,0.221428769,0.869925202,0.230401422,0.74430407,0.61562352,0.438964667,0.893953415,0.062754037,0.486089874,0.321980837,0.278875962,C
0.641116972,0.419844528,0.145271089,0.112208125,0.304348415,0.173080665,0.257015813,0.02780605,0.593649194,0.903015615,0.852774096,0.156183989,0.623173842,0.242526339,0.364487883,0.553409752,0.326474794,E
0.048274371,0.524087871,0.608467592,0.806473579,0.151669072,0.824958709,0.543155688,0.336078738,0.284849298,0.02264834,0.903363207,0.957147649,0.618338206,0.347226151,0.654788214,0.635052729,0.185336987,C
0.56693651,0.50884917,0.55598351,0.644808135,0.54367562,0.811007211,0.745792761,0.178440391,0.706475735,0.003781764,0.974108633,0.53904099,0.484839112,0.786622819,0.487129305,0.519520933,0.786541492,B
0.667718887,0.672089777,0.228430027,0.69932307,0.066832118,0.525833018,0.242467451,0.488471372,0.078945014,0.106894765,0.297918846,0.884687179,0.75423428,0.514979284,0.488067391,0.175342538,0.003774315,E
0.153957622,0.586841091,0.66903268,0.885189745,0.964069143,0.825442672,0.327988128,0.763160297,0.181377966,0.065236927,0.190398279,0.315217121,0.227912582,0.362507531,0.305316491,0.576320742,0.471180506,D
0.497065797,0.427654083,0.042053392,0.939051809,0.154177666,0.235191254,0.048301204,0.734877398,0.204941044,0.505591752,0.64829099,0.393240247,0.417196612,0.660254361,0.929705631,0.572801417,0.569429468,D
0.679528019,0.336537374,0.701165922,0.726171724,0.576761827,0.394970842,0.528381654,0.450205877,0.950618654,0.216720605,0.254293114,0.434910948,0.821291823,0.878647264,0.768340814,0.351389412,0.653961263,B
0.868564048,0.548660494,0.495364517,0.265580869,0.017898928,0.462424797,0.829078193,0.487277392,0.562687785,0.174394084,0.554457192,0.430264986,0.052636661,0.663796322,0.501964145,0.362049097,0.376186759,D
0.03920174,0.725264992,0.047472034,0.257631463,0.253636406,0.046283993,0.218363162,0.869499538,0.299238919,0.285317794,0.756737678,0.462001491,0.498654228,0.805432113,0.083204924,0.546077769,0.473024885,E
0.524261228,0.822805772,0.847440458,0.381153654,0.729906465,0.756769472,0.790801516,0.686033402,0.82536963,0.207315938,0.292577469,0.248868413,0.247208647,0.520877226,0.044679894,0.72251654,0.174783929,C
0.762427667,0.001576361,0.299680557,0.134045201,0.358947529,0.308431482,0.893378134,0.366041107,0.248803,0.906972923,0.345354133,0.15344074,0.426564963,0.896421096,0.612654466,0.727657267,0.283346625,D
0.976442414,0.250299746,0.950182493,0.551209188,0.817393773,0.053496259,0.49026532,0.522046559,0.028151782,0.105667672,0.088879304,0.457252274,0.401635127,0.569451307,0.625248211,0.29822829,0.659291142,D
0.886826058,0.208306978,0.954878421,0.117435091,0.87074815,0.374183327,0.812186477,0.358806445,0.005676694,0.924096605,0.486649992,0.834846859,0.130360609,0.757500135,0.470119063,0.405400824,0.278603592,C
0.441223684,0.688897385,0.274085973,0.710101723,0.386939949,0.593240931,0.841741026,0.931175955,0.990599739,0.231579901,0.920379819,0.018625263,0.043563195,0.978103532,0.190900948,0.859117463,0.443260208,B
0.541762486,0.005043601,0.442368393,0.855930292,0.636370031,0.607047018,0.094602185,0.251035877,0.453680995,0.011343672,0.326234188,0.168318328,0.123434069,0.372796683,0.750682727,0.357870035,0.668782798,E
0.511527364,0.787919959,0.842163608,0.689909719,0.59331549,0.791770874,0.480398458,0.367923655,0.546227906,0.209501455,0.751056879,0.922558703,0.39166363,0.094988086,0.682520516,0.439230351,0.081004063,B
0.367562095,0.439762635,0.041227612,0.222405292,0.552323786,0.197034491,0.196461023,0.248501445,0.951164299,0.381773589,0.606343277,0.656948936,0.843812675,0.201198678,0.351184108,0.702433139,0.775507382,D
0.335270351,0.028682998,0.971335399,0.714592877,0.301770436,0.301850715,0.50089963,0.311702812,0.490098915,0.048915407,0.283944599,0.074893258,0.727197304,0.404342919,0.343166122,0.8498941,0.661721617,D
0.491528032,0.880339073,0.080214681,0.404605001,0.943272663,0.039752363,0.022271228,0.549102931,0.853694016,0.848919567,0.02828182,0.319339264,0.862033951,0.17176418,0.717350606,0.737206655,0.678148484,C
0.652484649,0.768800482,0.546994469,0.656407221,0.318376802,0.947709293,0.154182858,0.519893666,0.429918987,0.240804926,0.733587474,0.083724724,0.02971256,0.945028009,0.295463484,0.234060512,0.354314496,D
0.844737627,0.451317108,0.904473354,0.820232757,0.748619699,0.021269014,0.803463308,0.961016708,0.830448089,0.469916809,0.80348651,0.995155476,0.714093459,0.213987102,0.768348087,0.875491338,0.996948608,A
0.12431861,0.577801456,0.468509304,0.034948687,0.469724914,0.738940011,0.474639027,0.865301139,0.671390372,0.062030317,0.503983786,0.769179845,0.932633684,0.358648554,0.439131003,0.395204465,0.443260266,C
0.318847382,0.092953192,0.543171486,0.318972115,0.640750883,0.933059867,0.363139995,0.141177884,0.541252431,0.235842846,0.982369486,0.083325791,0.810613026,0.52694063,0.481089189,0.305068783,0.381410337,D
0.108699691,0.53828267,0.791045857,0.635896485,0.058685555,0.425470521,0.14057872,0.014426033,0.505174754,0.911852094,0.924773472,0.716399596,0.557518775,0.218191215,0.228422146,0.251043999,0.333824512,D
0.547974838,0.881277392,0.038268108,0.30286114,0.899911461,0.989622605,0.323762827,0.067059405,0.699131946,0.30382045,0.835746654,0.000614926,0.640847818,0.082462784,0.799150077,0.056893837,0.591438099,C
0.695537683,0.880253175,0.446149925,0.940601313,0.443948435,0.184273516,0.446616084,0.990461466,0.905553803,0.66339428,0.348807965,0.669032248,0.060073753,0.450831467,0.220365379,0.926264372,0.799827503,A
0.386557015,0.577010473,0.785797743,0.304999673,0.029574406,0.269525145,0.338372885,0.160772849,0.597942175,0.968083753,0.227441348,0.662980758,0.090800652,0.535599478,0.292762178,0.788281968,0.770375542,D
0.050081715,0.463849504,0.957405941,0.66929268,0.446317563,0.997623768,0.735622871,0.099647936,0.542145968,0.729519711,0.500491984,0.976707895,0.736937066,0.431707051,0.703459061,0.113456037,0.445396902,B
0.169985773,0.544959604,0.559486278,0.017320415,0.522194004,0.738283889,0.967737005,0.830150169,0.257601586,0.469328467,0.499379834,0.710557247,0.446507913,0.809569982,0.203076522,0.554086502,0.108507049,C
0.913174677,0.771726049,0.674474948,0.675086822,0.667825054,0.362645858,0.564986337,0.469973983,0.665639592,0.621216376,0.74933294,0.674779454,0.488599716,0.700051572,0.719467776,0.071265756,0.643653641,A
0.231826165,0.319788245,0.482438476,0.829951178,0.229116668,0.22065916,0.596386448,0.092128702,0.890305379,0.970083543,0.401015801,0.821450409,0.19864705,0.716646438,0.187230723,0.774439146,0.141658682,C
0.093290295,0.742431385,0.669770359,0.333989754,0.540275736,0.234815954,0.569237491,0.704662909,0.99726985,0.443798064,0.607979808,0.981060445,0.132636041,0.259587096,0.606687785,0.741339772,0.401815357,B
0.328866499,0.357814164,0.539832768,0.723792075,0.977622223,0.182119797,0.374845367,0.292871976,0.120759731,0.084364669,0.409011064,0.64670525,0.222556621,0.662343673,0.822051281,0.798813713,0.320326541,D
0.632798066,0.441300894,0.354215254,0.233277414,0.113500746,0.381031375,0.258937721,0.402588453,0.314248389,0.861464371,0.884298263,0.204649508,0.240522567,0.722166956,0.814502139,0.517929896,0.970477403,C
0.976694861,0.301823769,0.567973258,0.921269618,0.968341214,0.694841175,0.231217331,0.626509436,0.746322945,0.652698346,0.50178118,0.361187472,0.790676472,0.782626529,0.517821468,0.115858014,0.76512907,A
0.077251033,0.972649724,0.93583124,0.102533403,0.654225898,0.154362769,0.67752052,0.664348369,0.255903127,0.212269974,0.61298482,0.147275319,0.946403679,0.677223597,0.193734683,0.310089381,0.529079252,C
0.378767143,0.691216427,0.500317833,0.167953705,0.860337981,0.450523159,0.357844799,0.58086383,0.76047876,0.726444,0.729697437,0.892669306,0.805380271,0.089697756,0.635583303,0.16742881,0.682675453,B
0.96235598,0.839396242,0.404258565,0.139023299,0.658728307,0.265774367,0.201228035,0.406027962,0.979711122,0.042896341,0.380683852,0.961012626,0.535216914,0.174261925,0.517494356,0.325905624,0.829155101,C
0.688308755,0.652436519,0.570784277,0.913727518,0.197661563,0.767810299,0.523788323,0.824836235,0.179416199,0.068917505,0.237548728,0.97413834,0.563872817,0.509592683,0.001868338,0.898300864,0.909497315,B
0.811059134,0.193672545,0.996650094,0.786562399,0.841233708,0.433794534,0.559094929,0.821392715,0.74021198,0.123907003,0.619159745,0.933883617,0.22707709,0.994253522,0.086335092,0.547587386,0.131811656,B
0.838777193,0.293135532,0.963848533,0.556069481,0.055743791,0.806101049,0.806672724,0.077166675,0.947688957,0.593545481,0.87012795,0.394463253,0.291032586,0.675515355,0.152259249,0.610445816,0.137237944,B
0.46851501,0.389320817,0.240025308,0.694703621,0.426067257,0.628994016,0.580854005,0.364398072,0.494928583,0.571583568,0.345634339,0.62021108,0.071276529,0.281062478,0.402838713,0.153084411,0.939868308,D
0.92850076,0.471970626,0.185195345,0.46056611,0.579398502,0.560818089,0.499815458,0.772040142,0.566599497,0.079915099,0.264425041,0.819987578,0.211734989,0.837184957,0.769412069,0.097397807,0.803130385,C
0.26381132,0.942932094,0.967838362,0.466930227,0.388716146,0.985258874,0.285184361,0.751062418,0.573233445,0.995847096,0.438901516,0.544327758,0.061904497,0.110262998,0.526758934,0.567162477,0.752613392,B
0.744230598,0.653962409,0.72008952,0.021799366,0.262352649,0.033580086,0.595911108,0.802784921,0.058821,0.806651372,0.449286152,0.653726623,0.805150352,0.473292739,0.961037498,0.175556128,0.029786108,C
0.581883643,0.468577848,0.673925498,0.419977756,0.205902759,0.272199701,0.760946773,0.665017287,0.042967465,0.427566851,0.678948245,0.633034483,0.866323226,0.363507351,0.016820653,0.035531585,0.205134965,D
0.435483402,0.239040616,0.966420101,0.433909389,0.664499671,0.117814558,0.515580252,0.811515276,0.867429164,0.830576993,0.855289917,0.074239668,0.646252703,0.859385429,0.762413081,0.164892375,0.572060512,B
0.80349429,0.993866882,0.346033516,0.890825293,0.790938486,0.166057016,0.089794303,0.440647034,0.603967596,0.797131604,0.08813932,0.829672818,0.45054992,0.221173134,0.166290322,0.064124013,0.835640353,C
0.863042327,0.576034349,0.607019547,0.045071934,0.177807256,0.483997904,0.164224871,0.360811707,0.835936643,0.297791553,0.274623976,0.603437699,0.561745892,0.159400147,0.239801938,0.013082103,0.634958628,E
0.384134817,0.077988183,0.457792415,0.771435209,0.129452422,0.946533795,0.862630742,0.032306682,0.430761204,0.448157322,0.032072328,0.985273976,0.146749817,0.578604231,0.478419411,0.071866097,0.835839089,D
0.242437063,0.462553043,0.369356653,0.932019155,0.462555224,0.262579768,0.270961501,0.592627568,0.633859513,0.984746747,0.84329713,0.907997882,0.586293548,0.405360053,0.206437496,0.468843308,0.563933239,B
0.897092599,0.248020637,0.011761191,0.143463768,0.39824557,0.017475803,0.989815348,0.724661784,0.497656389,0.481371488,0.792551782,0.079227213,0.217790423,0.415269311,0.139339321,0.844064127,0.150681139,D
0.806894038,0.327225068,0.354509435,0.098756159,0.618159325,0.114262434,0.09462857,0.961118681,0.417219561,0.002125463,0.540499426,0.337780492,0.771972043,0.302460609,0.23254819,0.157956175,0.109074431,E
0.970498471,0.389262498,0.935530251,0.819850102,0.39362233,0.105707246,0.384180659,0.402554377,0.863801774,0.309939892,0.140954281,0.822149281,0.844034158,0.878508079,0.587196478,0.169411772,0.165087914,B
0.057412849,0.548526035,0.414759083,0.670778022,0.334624979,0.372995521,0.545400383,0.568547661,0.33551083,0.708177688,0.075175387,0.285165197,0.046164314,0.228507502,0.794085314,0.917344057,0.865206888,D
0.366692056,0.372724414,0.479862272,0.397514937,0.910131557,0.848550837,0.412560268,0.770041448,0.840145227,0.136725388,0.892658445,0.507650311,0.867542937,0.147883745,0.76942754,0.45652722,0.744100623,B
0.10976357,0.658685781,0.540257974,0.780983472,0.4485923,0.175199735,0.28012375,0.63308816,0.581681703,0.321238475,0.043834898,0.967541681,0.075008303,0.895988963,0.928521478,0.158684831,0.079313446,D
0.235392745,0.570473486,0.129945728,0.331248419,0.836791201,0.146497377,0.683082996,0.757990193,0.809276665,0.862924765,0.58649127,0.595545815,0.271132401,0.484950237,0.400249477,0.498387388,0.362013771,C
0.095153382,0.112423916,0.069401743,0.725291836,0.446695209,0.351161019,0.597389838,0.581441781,0.404509999,0.420814414,0.679937119,0.023020563,0.558445225,0.188156149,0.210711142,0.892968265,0.750137246,D
0.003016112,0.803252402,0.450733661,0.09483263,0.359744215,0.299357952,0.924524697,0.064108033,0.305524402,0.419324587,0.613016479,0.189943906,0.315184784,0.614713555,0.658774458,0.05969514,0.166988113,E
0.041204782,0.903680988,0.41462885,0.242150866,0.78032337,0.577442368,0.414327985,0.364176198,0.769422522,0.772859275,0.909901874,0.597977701,0.444107239,0.866989502,0.965407921,0.307872586,0.454176045,B
0.236999513,0.558560045,0.771079732,0.100950337,0.730961846,0.729263924,0.585923948,0.19562864,0.43136486,0.053094383,0.457704245,0.089326713,0.42765839,0.502412187,0.237313124,0.03521704,0.92494657,D
0.095629348,0.374815211,0.105499002,0.994695968,0.77186919,0.239644247,0.815080792,0.488203693,0.034603468,0.126712814,0.60883751,0.641304225,0.407299124,0.034544474,0.512047272,0.63460957,0.760011756,D
0.66957252,0.970202095,0.814502391,0.009280881,0.391468922,0.481771643,0.54491296,0.936883243,0.141713843,0.57012487,0.66223123,0.789602515,0.610762011,0.283522638,0.678782587,0.028368934,0.599072927,B
0.048737784,0.20593532,0.507903262,0.48332551,0.471231451,0.286224574,0.435250971,0.977697956,0.431850992,0.351471309,0.51933523,0.307822369,0.043022412,0.497611564,0.851131445,0.850572318,0.525600272,D
0.269415276,0.480756992,0.269290249,0.414630347,0.455498216,0.887567619,0.553222506,0.65485,0.253934066,0.5395243,0.796705068,0.192159297,0.409702139,0.500666308,0.221831299,0.967963094,0.6000575,C
0.584735015,0.211398578,0.652114521,0.821512682,0.937431186,0.850902469,0.870289287,0.61354662,0.989752536,0.372744839,0.767759503,0.105658457,0.030735838,0.533635259,0.099004921,0.026470724,0.105364525,C
